songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate
music\silence.wav,silent,silent,silent,1,90,A,add,35,24,59,60,61,66,0,2,2,9,0,17,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.8096685,257.8096685,257.8096685,257.8096685,257.8096685,0.0040683,257.8096685,TRUE,0.106481481,-0.397222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,8,10,80,88,82,85,0,2,2,9,0,18,18,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.8430683,261.8430683,261.8430683,261.8430683,261.8430683,0.0042267,261.8430683,TRUE,-0.087037037,-0.40462963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,5,10,50,52,60,51,0,2,2,9,0,19,19,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.9597115,262.9597115,262.9597115,262.9597115,262.9597115,0.0040116,262.9597115,TRUE,-0.297222222,-0.397222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,49,45,94,101,98,96,0,2,2,9,0,20,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5930596,265.5930596,265.5930596,265.5930596,265.5930596,0.0043462,265.5930596,TRUE,-0.299074074,-0.400925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,38,35,73,79,80,74,0,2,2,9,0,21,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.943051,267.943051,267.943051,267.943051,267.943051,0.0041968,267.943051,TRUE,-0.102777778,-0.399074074,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,2,9,18,19,22,26,0,2,2,9,0,22,22,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.9597575,269.9597575,269.9597575,269.9597575,269.9597575,0.0042646,269.9597575,TRUE,-0.283333333,-0.397222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,5,8,40,46,43,45,0,2,2,9,0,23,23,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.4264379,271.4264379,271.4264379,271.4264379,271.4264379,0.0039918,271.4264379,TRUE,-0.287037037,-0.400925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,8,80,86,88,84,0,2,2,9,0,24,24,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.2598118,273.2598118,273.2598118,273.2598118,273.2598118,0.0042111,273.2598118,TRUE,-0.10462963,-0.403703704,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,9,90,97,94,97,0,2,2,9,0,25,25,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.5431367,274.5431367,274.5431367,274.5431367,274.5431367,0.0040074,274.5431367,TRUE,-0.298148148,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,52,29,81,84,87,82,0,2,2,9,0,26,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.6264855,275.6264855,275.6264855,275.6264855,275.6264855,0.004212,275.6264855,TRUE,0.092592593,-0.396296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,52,17,35,43,41,38,0,2,2,9,0,27,27,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.993156,277.993156,277.993156,277.993156,277.993156,0.0040118,277.993156,TRUE,0.098148148,-0.397222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,2,5,10,12,20,13,0,2,2,9,0,28,28,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.9765217,281.9765217,281.9765217,281.9765217,281.9765217,0.0041228,281.9765217,TRUE,0.111111111,-0.389814815,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,57,52,109,117,113,117,0,2,2,9,0,29,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.9931915,283.9931915,283.9931915,283.9931915,283.9931915,0.0040117,283.9931915,TRUE,-0.076851852,-0.390740741,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,45,18,27,28,30,33,0,2,2,9,0,30,30,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.6432342,286.6432342,286.6432342,286.6432342,286.6432342,0.004138,286.6432342,TRUE,0.109259259,-0.408333333,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,52,18,70,71,76,74,0,2,2,9,0,31,31,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.3765924,291.3765924,291.3765924,291.3765924,291.3765924,0.0039413,291.3765924,TRUE,0.099074074,-0.396296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,9,10,90,100,97,92,0,2,2,9,0,32,32,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.8599331,294.8599331,294.8599331,294.8599331,294.8599331,0.0046462,294.8599331,TRUE,-0.084259259,-0.407407407,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,16,5,80,82,86,90,0,2,2,9,0,33,33,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0766735,296.0766735,296.0766735,296.0766735,296.0766735,0.0040056,296.0766735,TRUE,-0.091666667,-0.397222222,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,add,29,20,49,50,53,50,0,2,2,9,0,34,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5099541,299.5099541,299.5099541,299.5099541,299.5099541,0.0045792,299.5099541,TRUE,-0.089814815,-0.405555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,16,160,167,170,164,0,2,2,9,0,35,35,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5600034,301.5600034,301.5600034,301.5600034,301.5600034,0.0041298,301.5600034,TRUE,0.097222222,-0.40462963,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,multiply,9,5,45,51,47,53,0,2,2,9,0,36,36,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.9933184,302.9933184,302.9933184,302.9933184,302.9933184,0.0041551,302.9933184,TRUE,-0.314814815,-0.398148148,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\silence.wav,silent,silent,silent,1,90,A,subtract,45,29,16,20,23,22,0,2,2,9,0,37,37,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.4600037,304.4600037,304.4600037,304.4600037,304.4600037,0.0042483,304.4600037,TRUE,-0.307407407,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,3,2,6,9,10,13,0,3,3,7,0,0,0,114,,,,,,,,,,,,,,,,,,,,,,,,317.6767712,0.0023556,-0.073148148,-0.271296296,1,0,0,321.2767894,321.2767894,321.2767894,321.2767894,321.2767894,0.0165322,321.2767894,TRUE,-0.108333333,-0.405555556,1,0,0,ansTwo,312.6766929,317.6767712,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,55,19,36,42,43,37,0,3,3,7,0,1,1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.760121,322.760121,322.760121,322.760121,322.760121,0.0041669,322.760121,TRUE,0.108333333,-0.39537037,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,17,170,180,177,171,0,3,3,7,0,2,2,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.8101494,326.8101494,326.8101494,326.8101494,326.8101494,0.0044283,326.8101494,TRUE,0.122222222,-0.405555556,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,17,5,85,86,93,88,0,3,3,7,0,3,3,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0935011,329.0935011,329.0935011,329.0935011,329.0935011,0.0039746,329.0935011,TRUE,0.105555556,-0.389814815,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,17,170,171,178,176,0,3,3,7,0,4,4,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.6268321,331.6268321,331.6268321,331.6268321,331.6268321,0.0042525,331.6268321,TRUE,-0.074074074,-0.403703704,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,16,15,1,7,3,7,0,3,3,7,0,5,5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.6935228,332.6935228,332.6935228,332.6935228,332.6935228,0.0040064,332.6935228,TRUE,-0.102777778,-0.417592593,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,41,39,80,82,87,86,0,3,3,7,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.176891,334.176891,334.176891,334.176891,334.176891,0.0042083,334.176891,TRUE,0.114814815,-0.401851852,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,40,37,3,6,7,9,0,3,3,7,0,7,7,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.5268978,336.5268978,336.5268978,336.5268978,336.5268978,0.0039545,336.5268978,TRUE,-0.290740741,-0.405555556,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,41,39,2,8,4,7,0,3,3,7,0,8,8,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.593573,338.593573,338.593573,338.593573,338.593573,0.0040909,338.593573,TRUE,-0.1,-0.393518519,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,26,23,3,6,7,6,0,3,3,7,0,9,9,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.8936334,340.8936334,340.8936334,340.8936334,340.8936334,0.0038442,340.8936334,TRUE,0.101851852,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,5,4,20,25,28,26,0,3,3,7,0,10,10,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.5102667,343.5102667,343.5102667,343.5102667,343.5102667,0.0041594,343.5102667,TRUE,-0.312037037,-0.400925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,60,55,115,125,117,121,0,3,3,7,0,11,11,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.5602713,344.5602713,344.5602713,344.5602713,344.5602713,0.0041205,344.5602713,TRUE,-0.084259259,-0.398148148,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,17,170,173,176,180,0,3,3,7,0,12,12,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.8269889,347.8269889,347.8269889,347.8269889,347.8269889,0.0042909,347.8269889,TRUE,-0.094444444,-0.40462963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,17,10,170,177,174,180,0,3,3,7,0,13,13,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.9269986,349.9269986,349.9269986,349.9269986,349.9269986,0.0041945,349.9269986,TRUE,0.109259259,-0.398148148,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,37,37,0,2,4,2,0,3,3,7,0,14,14,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.3436868,351.3436868,351.3436868,351.3436868,351.3436868,0.0042433,351.3436868,TRUE,-0.1,-0.388888889,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,58,55,3,6,10,7,0,3,3,7,0,15,15,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.2770192,352.2770192,352.2770192,352.2770192,352.2770192,0.0039363,352.2770192,TRUE,0.099074074,-0.402777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,4,40,46,42,45,0,3,3,7,0,16,16,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.7436883,355.7436883,355.7436883,355.7436883,355.7436883,0.0043386,355.7436883,TRUE,-0.287962963,-0.397222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,40,39,1,6,3,9,0,3,3,7,0,17,17,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.1437174,358.1437174,358.1437174,358.1437174,358.1437174,0.0040239,358.1437174,TRUE,-0.099074074,-0.391666667,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,15,150,151,153,157,0,3,3,7,0,18,18,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.3770439,359.3770439,359.3770439,359.3770439,359.3770439,0.0042679,359.3770439,TRUE,0.093518519,-0.405555556,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,4,10,40,47,43,44,0,3,3,7,0,19,19,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.727069,360.727069,360.727069,360.727069,360.727069,0.0040683,360.727069,TRUE,-0.290740741,-0.393518519,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,58,55,113,123,119,114,0,3,3,7,0,20,20,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.8770838,361.8770838,361.8770838,361.8770838,361.8770838,0.0045446,361.8770838,TRUE,-0.084259259,-0.398148148,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,3,30,37,39,35,0,3,3,7,0,21,21,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.7771054,363.7771054,363.7771054,363.7771054,363.7771054,0.0040549,363.7771054,TRUE,-0.285185185,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,23,15,8,13,11,12,0,3,3,7,0,22,22,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0770919,365.0770919,365.0770919,365.0770919,365.0770919,0.0043133,365.0770919,TRUE,-0.301851852,-0.402777778,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,19,19,0,2,1,8,0,3,3,7,0,23,23,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.943818,371.943818,371.943818,371.943818,371.943818,0.0039886,371.943818,TRUE,-0.10462963,-0.39537037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,4,40,41,46,45,0,3,3,7,0,24,24,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.4104801,373.4104801,373.4104801,373.4104801,373.4104801,0.00413,373.4104801,TRUE,0.107407407,-0.409259259,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,3,10,30,31,38,40,0,3,3,7,0,25,25,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0271891,375.0271891,375.0271891,375.0271891,375.0271891,0.0039773,375.0271891,TRUE,-0.294444444,-0.407407407,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,55,39,94,96,102,106,0,3,3,7,0,26,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.1105004,376.1105004,376.1105004,376.1105004,376.1105004,0.0044845,376.1105004,TRUE,0.111111111,-0.399074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,25,23,2,9,5,8,0,3,3,7,0,27,27,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.5605109,379.5605109,379.5605109,379.5605109,379.5605109,0.0038672,379.5605109,TRUE,-0.108333333,-0.405555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,42,39,81,89,82,89,0,3,3,7,0,28,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.2105227,381.2105227,381.2105227,381.2105227,381.2105227,0.0050102,381.2105227,TRUE,-0.284259259,-0.396296296,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,4,5,20,26,30,28,0,3,3,7,0,29,29,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.3605451,383.3605451,383.3605451,383.3605451,383.3605451,0.0039475,383.3605451,TRUE,-0.301851852,-0.397222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,15,2,30,31,36,40,0,3,3,7,0,30,30,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.6439099,384.6439099,384.6439099,384.6439099,384.6439099,0.0041277,384.6439099,TRUE,-0.3,-0.405555556,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,15,5,75,78,81,78,0,3,3,7,0,31,31,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.7439195,386.7439195,386.7439195,386.7439195,386.7439195,0.0042174,386.7439195,TRUE,-0.285185185,-0.39537037,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,37,15,52,59,56,60,0,3,3,7,0,32,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.5605827,388.5605827,388.5605827,388.5605827,388.5605827,0.0041452,388.5605827,TRUE,-0.308333333,-0.405555556,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,37,16,21,28,11,15,0,3,3,7,0,33,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.8272828,390.8272828,390.8272828,390.8272828,390.8272828,0.0040149,390.8272828,TRUE,-0.103703704,-0.40462963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,20,16,36,42,44,43,0,3,3,7,0,34,34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.5939844,395.5939844,395.5939844,395.5939844,395.5939844,0.0041583,395.5939844,TRUE,-0.083333333,-0.410185185,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
