songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate
music\active\instrumentals\Soda Pop (90) (Instrumental) by Stony Pony.wav,soda pop,active,instrumental,2,90,B,add,20,17,37,41,39,43,0,4,4,0,0,11,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.3212871,605.3212871,605.3212871,605.3212871,605.3212871,0.0052919,605.3212871,TRUE,0.100925926,-0.417592593,1,0,0,ansThree,,,,,,,,,,,,,,,,,3,2022-10-29_20h13.44.058,musicalMathTest,2022.2.4,60.00024003
music\active\instrumentals\Soda Pop (90) (Instrumental) by Stony Pony.wav,soda pop,active,instrumental,2,90,B,multiply,16,2,32,34,36,38,0,4,4,0,0,12,12,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.8381178,606.8381178,606.8381178,606.8381178,606.8381178,0.0051487,606.8381178,TRUE,-0.291666667,-0.401851852,1,0,0,ansOne,,,,,,,,,,,,,,,,,3,2022-10-29_20h13.44.058,musicalMathTest,2022.2.4,60.00024003
music\active\instrumentals\Soda Pop (90) (Instrumental) by Stony Pony.wav,soda pop,active,instrumental,2,90,B,multiply,2,8,16,17,24,20,0,4,4,0,0,13,13,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.5217211,611.5217211,611.5217211,611.5217211,611.5217211,0.0050154,611.5217211,TRUE,-0.1,-0.402777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,,3,2022-10-29_20h13.44.058,musicalMathTest,2022.2.4,60.00024003
music\active\instrumentals\Soda Pop (90) (Instrumental) by Stony Pony.wav,soda pop,active,instrumental,2,90,B,multiply,9,10,90,100,97,92,0,4,4,0,0,14,14,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.6885708,613.6885708,613.6885708,613.6885708,613.6885708,0.0060266,613.6885708,TRUE,-0.101851852,-0.397222222,1,0,0,ansTwo,,,,,,,,,,,,,,,,,3,2022-10-29_20h13.44.058,musicalMathTest,2022.2.4,60.00024003
music\active\instrumentals\Soda Pop (90) (Instrumental) by Stony Pony.wav,soda pop,active,instrumental,2,90,B,subtract,52,17,35,43,41,38,0,4,4,0,0,15,15,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.7552656,615.7552656,615.7552656,615.7552656,615.7552656,0.0051595,615.7552656,TRUE,-0.3,-0.400925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,3,2022-10-29_20h13.44.058,musicalMathTest,2022.2.4,60.00024003
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,add,57,52,109,116,115,110,0,0,0,1,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,23.0823387,0.0334364,0.381481481,-0.019444444,1,0,0,24.5488799,24.5488799,24.5488799,24.5488799,24.5488799,0.0360571,24.5488799,TRUE,-0.103703704,-0.403703704,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,multiply,9,2,18,19,21,24,0,0,0,1,0,1,1,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7823998,32.7823998,32.7823998,32.7823998,32.7823998,0.0084503,32.7823998,TRUE,-0.282407407,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,multiply,10,9,90,97,94,97,0,0,0,1,0,2,2,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8324245,36.8324245,36.8324245,36.8324245,36.8324245,0.0062743,36.8324245,TRUE,0.099074074,-0.403703704,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,multiply,10,5,50,53,52,56,0,0,0,1,0,3,3,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1324412,39.1324412,39.1324412,39.1324412,39.1324412,0.007053,39.1324412,TRUE,0.114814815,-0.399074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,add,57,52,109,117,113,117,0,0,0,1,0,4,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4658355,40.4658355,40.4658355,40.4658355,40.4658355,0.006682,40.4658355,TRUE,-0.097222222,-0.398148148,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,subtract,52,17,35,43,41,38,0,0,0,1,0,5,5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7492226,43.7492226,43.7492226,43.7492226,43.7492226,0.0070195,43.7492226,TRUE,0.106481481,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,multiply,2,16,32,42,34,42,0,0,0,1,0,6,6,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.7996691,62.7996691,62.7996691,62.7996691,62.7996691,0.0062757,62.7996691,TRUE,-0.107407407,-0.403703704,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,add,20,17,37,41,39,43,0,0,0,1,0,7,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4498095,70.4498095,70.4498095,70.4498095,70.4498095,0.0061144,70.4498095,TRUE,-0.097222222,-0.396296296,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,multiply,10,8,80,90,85,86,0,0,0,1,0,8,8,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4832129,73.4832129,73.4832129,73.4832129,73.4832129,0.0062751,73.4832129,TRUE,-0.313888889,-0.39537037,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,multiply,9,10,90,100,97,92,0,0,0,1,0,9,9,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4499222,77.4499222,77.4499222,77.4499222,77.4499222,0.0062092,77.4499222,TRUE,-0.089814815,-0.391666667,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,add,30,29,59,67,62,66,0,0,0,1,0,10,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0833176,79.0833176,79.0833176,79.0833176,79.0833176,0.0063861,79.0833176,TRUE,-0.296296296,-0.398148148,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,subtract,49,45,4,8,10,7,0,0,0,1,0,11,11,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.7667795,82.7667795,82.7667795,82.7667795,82.7667795,0.0061044,82.7667795,TRUE,-0.300925926,-0.40462963,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,multiply,16,10,160,170,164,170,0,0,0,1,0,12,12,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9171991,104.9171991,104.9171991,104.9171991,104.9171991,0.0068514,104.9171991,TRUE,-0.113888889,-0.401851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,3,90,B,multiply,5,5,25,31,30,28,0,0,0,1,0,13,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.4506387,109.4506387,109.4506387,109.4506387,109.4506387,0.0061314,109.4506387,TRUE,-0.292592593,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,subtract,56,54,2,8,5,9,0,1,1,4,0,0,0,34,,,,,,,,,,,,,,,,,,,,,,,,121.7008965,0.0048875,0.369444444,-0.037037037,1,0,0,124.5509298,124.5509298,124.5509298,124.5509298,124.5509298,0.0165721,124.5509298,TRUE,-0.294444444,-0.397222222,1,0,0,ansOne,116.7007851,121.7008965,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,multiply,14,10,140,146,141,143,0,1,1,4,0,1,1,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.7509803,127.7509803,127.7509803,127.7509803,127.7509803,0.0062798,127.7509803,TRUE,-0.291666667,-0.400925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,multiply,10,6,60,66,70,67,0,1,1,4,0,2,2,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.3178458,137.3178458,137.3178458,137.3178458,137.3178458,0.0063348,137.3178458,TRUE,0.101851852,-0.39537037,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,multiply,14,10,140,144,146,143,0,1,1,4,0,3,3,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0512549,139.0512549,139.0512549,139.0512549,139.0512549,0.0066769,139.0512549,TRUE,-0.116666667,-0.396296296,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,add,58,11,69,73,79,83,0,1,1,4,0,4,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.8846214,140.8846214,140.8846214,140.8846214,140.8846214,0.0063946,140.8846214,TRUE,-0.105555556,-0.40462963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,multiply,10,19,190,195,191,195,0,1,1,4,0,5,5,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.7347345,144.7347345,144.7347345,144.7347345,144.7347345,0.006228,144.7347345,TRUE,0.092592593,-0.402777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,subtract,53,13,40,45,46,48,0,1,1,4,0,6,6,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.5514295,147.5514295,147.5514295,147.5514295,147.5514295,0.0064415,147.5514295,TRUE,0.098148148,-0.396296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,multiply,10,19,190,197,199,191,0,1,1,4,0,7,7,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.951538,152.951538,152.951538,152.951538,152.951538,0.0062545,152.951538,TRUE,-0.092592593,-0.400925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,add,46,44,90,95,100,91,0,1,1,4,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.9515785,154.9515785,154.9515785,154.9515785,154.9515785,0.0063698,154.9515785,TRUE,-0.086111111,-0.388888889,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,subtract,58,13,45,47,49,51,0,1,1,4,0,9,9,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1350339,160.1350339,160.1350339,160.1350339,160.1350339,0.0062966,160.1350339,TRUE,-0.089814815,-0.413888889,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,multiply,14,5,70,76,77,71,0,1,1,4,0,10,10,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.785145,165.785145,165.785145,165.785145,165.785145,0.0065843,165.785145,TRUE,-0.103703704,-0.401851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,multiply,6,10,60,68,63,67,0,1,1,4,0,11,11,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.5186893,175.5186893,175.5186893,175.5186893,175.5186893,0.0062451,175.5186893,TRUE,0.093518519,-0.405555556,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,add,54,54,108,111,113,117,0,1,1,4,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.5687885,180.5687885,180.5687885,180.5687885,180.5687885,0.0066891,180.5687885,TRUE,-0.293518519,-0.409259259,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,multiply,19,10,190,198,200,195,0,1,1,4,0,13,13,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.1355511,184.1355511,184.1355511,184.1355511,184.1355511,0.0063781,184.1355511,TRUE,0.097222222,-0.401851852,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,multiply,2,19,38,41,44,46,0,1,1,4,0,14,14,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.1355871,187.1355871,187.1355871,187.1355871,187.1355871,0.0064409,187.1355871,TRUE,-0.298148148,-0.405555556,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,multiply,10,14,140,143,148,143,0,1,1,4,0,15,15,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.319105,195.319105,195.319105,195.319105,195.319105,0.0064165,195.319105,TRUE,-0.288888889,-0.405555556,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,add,54,13,67,69,70,74,0,1,1,4,0,16,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.1525106,198.1525106,198.1525106,198.1525106,198.1525106,0.0063835,198.1525106,TRUE,-0.094444444,-0.408333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,multiply,6,10,60,61,68,70,0,1,1,4,0,17,17,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.6025703,201.6025703,201.6025703,201.6025703,201.6025703,0.0061321,201.6025703,TRUE,0.084259259,-0.399074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\silence.wav,silent,silent,silent,3,90,B,subtract,60,58,2,7,9,4,0,1,1,4,0,18,18,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0360187,207.0360187,207.0360187,207.0360187,207.0360187,0.0062904,207.0360187,TRUE,-0.301851852,-0.391666667,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,multiply,2,15,30,31,33,35,0,4,4,0,0,0,0,87,,,,,,,,,,,,,,,,,,,,,,,,419.0904929,0.0050716,0.476851852,-0.007407407,1,0,0,421.573871,421.573871,421.573871,421.573871,421.573871,0.0827867,421.573871,TRUE,0.1,-0.39537037,1,0,0,ansThree,414.0903832,419.0904929,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,add,23,16,39,47,43,41,0,4,4,0,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0905844,424.0905844,424.0905844,424.0905844,424.0905844,0.0063664,424.0905844,TRUE,-0.30462963,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,multiply,2,3,6,14,7,14,0,4,4,0,0,2,2,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.1574066,432.1574066,432.1574066,432.1574066,432.1574066,0.0060623,432.1574066,TRUE,-0.302777778,-0.400925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,subtract,26,23,3,6,7,6,0,4,4,0,0,3,3,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.2741669,435.2741669,435.2741669,435.2741669,435.2741669,0.0061646,435.2741669,TRUE,0.098148148,-0.403703704,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,add,41,39,80,82,87,86,0,4,4,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.6076637,443.6076637,443.6076637,443.6076637,443.6076637,0.0062007,443.6076637,TRUE,-0.099074074,-0.408333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,multiply,10,15,150,156,158,162,0,4,4,0,0,5,5,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.2745256,454.2745256,454.2745256,454.2745256,454.2745256,0.0063854,454.2745256,TRUE,-0.097222222,-0.411111111,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,add,27,23,50,57,60,53,0,4,4,0,0,6,6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0246335,458.0246335,458.0246335,458.0246335,458.0246335,0.0061914,458.0246335,TRUE,-0.082407407,-0.400925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,add,37,15,52,59,56,60,0,4,4,0,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.4247442,462.4247442,462.4247442,462.4247442,462.4247442,0.0062426,462.4247442,TRUE,-0.107407407,-0.407407407,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,multiply,5,15,75,77,85,77,0,4,4,0,0,8,8,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.741505,467.741505,467.741505,467.741505,467.741505,0.0062362,467.741505,TRUE,0.1,-0.396296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,add,16,10,26,27,33,29,0,4,4,0,0,9,9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.1250049,475.1250049,475.1250049,475.1250049,475.1250049,0.0062298,475.1250049,TRUE,-0.097222222,-0.40462963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,add,55,16,71,74,76,74,0,4,4,0,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.4251112,479.4251112,479.4251112,479.4251112,479.4251112,0.0060708,479.4251112,TRUE,-0.294444444,-0.398148148,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,multiply,17,10,170,176,180,172,0,4,4,0,0,11,11,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.6751553,482.6751553,482.6751553,482.6751553,482.6751553,0.0064383,482.6751553,TRUE,-0.300925926,-0.39537037,1,0,0,ansOne,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,add,25,23,48,49,54,58,0,4,4,0,0,12,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.6251986,485.6251986,485.6251986,485.6251986,485.6251986,0.0061676,485.6251986,FALSE,0.305555556,-0.409259259,1,0,0,ansFour,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,subtract,41,39,2,8,4,7,0,4,4,0,0,13,13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.8419898,490.8419898,490.8419898,490.8419898,490.8419898,0.0061383,490.8419898,TRUE,0.098148148,-0.397222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,multiply,4,10,40,45,42,48,0,4,4,0,0,14,14,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.042033,494.042033,494.042033,494.042033,494.042033,0.0059981,494.042033,TRUE,0.100925926,-0.399074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,subtract,55,55,0,4,7,8,0,4,4,0,0,15,15,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.992094,495.992094,495.992094,495.992094,495.992094,0.0062602,495.992094,TRUE,0.094444444,-0.393518519,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,multiply,10,3,30,37,35,40,0,4,4,0,0,16,16,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.7254969,499.7254969,499.7254969,499.7254969,499.7254969,0.0062781,499.7254969,TRUE,0.100925926,-0.400925926,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,multiply,4,10,40,47,43,46,0,4,4,0,0,17,17,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.025529,502.025529,502.025529,502.025529,502.025529,0.0064136,502.025529,TRUE,0.093518519,-0.39537037,1,0,0,ansThree,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
music\active\vocals\Believe It (90) by Ty Magenta.wav,believe it,active,vocals,3,90,B,multiply,5,4,20,25,28,26,0,4,4,0,0,18,18,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.5755941,503.5755941,503.5755941,503.5755941,503.5755941,0.0062938,503.5755941,TRUE,-0.103703704,-0.401851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,,4,2022-10-29_20h17.33.188,musicalMathTest,2022.2.4,60.00963755
