songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,5,19,95,102,96,100,0,3,3,7,0,3,3,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.5797953000292,353.5797953000292,353.5797953000292,353.5797953000292,353.5797953000292,0.00676939997356385,353.5797953000292,True,0.10648148148148148,-0.40370370370370373,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,56,54,110,116,118,122,0,3,3,7,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.6631468000123,368.6631468000123,368.6631468000123,368.6631468000123,368.6631468000123,0.006399499950930476,368.6631468000123,True,-0.2833333333333333,-0.40370370370370373,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,14,5,70,73,77,75,0,3,3,7,0,5,5,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.2963863000041,374.2963863000041,374.2963863000041,374.2963863000041,374.2963863000041,0.006229899940080941,374.2963863000041,True,-0.2833333333333333,-0.40370370370370373,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,19,190,191,192,193,0,3,3,7,0,6,6,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.7963988999836,375.7963988999836,375.7963988999836,375.7963988999836,375.7963988999836,0.006176399998366833,375.7963988999836,True,-0.0824074074074074,-0.40185185185185185,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,58,26,84,87,91,95,0,3,3,7,0,7,7,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.26301670004614,379.26301670004614,379.26301670004614,379.26301670004614,379.26301670004614,0.006378900026902556,379.26301670004614,True,0.09907407407407408,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,11,5,55,58,56,62,0,3,3,7,0,8,8,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.8962341999868,387.8962341999868,387.8962341999868,387.8962341999868,387.8962341999868,0.006116800010204315,387.8962341999868,True,-0.2861111111111111,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,5,6,30,36,38,42,0,3,3,7,0,9,9,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.8297116999747,389.8297116999747,389.8297116999747,389.8297116999747,389.8297116999747,0.0059238000540062785,389.8297116999747,True,-0.11018518518518519,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,5,6,30,31,38,37,0,3,3,7,0,10,10,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.59617050003726,393.59617050003726,393.59617050003726,393.59617050003726,393.59617050003726,0.0048207000363618135,393.59617050003726,True,0.09537037037037037,-0.39814814814814814,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,14,5,70,76,77,71,0,3,3,7,0,11,11,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0627998999553,396.0627998999553,396.0627998999553,396.0627998999553,396.0627998999553,0.006826000055298209,396.0627998999553,True,-0.2953703703703704,-0.40370370370370373,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,53,26,27,31,29,34,0,3,3,7,0,12,12,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.7461084999377,398.7461084999377,398.7461084999377,398.7461084999377,398.7461084999377,0.006261000060476363,398.7461084999377,True,-0.1111111111111111,-0.40370370370370373,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,49,44,5,6,13,11,0,3,3,7,0,13,13,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.4959172999952,412.4959172999952,412.4959172999952,412.4959172999952,412.4959172999952,0.006815599976107478,412.4959172999952,True,-0.10648148148148148,-0.3990740740740741,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,53,11,64,68,67,71,0,3,3,7,0,14,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.5458884999389,415.5458884999389,415.5458884999389,415.5458884999389,415.5458884999389,0.005977699998766184,415.5458884999389,True,-0.10648148148148148,-0.3990740740740741,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,14,2,28,34,38,42,0,3,3,7,0,15,15,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.1125179999508,418.1125179999508,418.1125179999508,418.1125179999508,418.1125179999508,0.006099599995650351,418.1125179999508,True,-0.10740740740740741,-0.3990740740740741,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,57,54,111,115,118,112,0,3,3,7,0,16,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5125052999938,419.5125052999938,419.5125052999938,419.5125052999938,419.5125052999938,0.0060767000541090965,419.5125052999938,True,0.09722222222222222,-0.4064814814814815,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,6,60,66,70,67,0,3,3,7,0,17,17,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.4957646999974,423.4957646999974,423.4957646999974,423.4957646999974,423.4957646999974,0.006703500053845346,423.4957646999974,True,-0.30277777777777776,-0.40370370370370373,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,51,12,39,47,43,41,0,4,4,0,0,0,0,38,,,,,,,,,,,,,,,,,,,,,,,,430.5790438000113,0.004323899978771806,-0.13796296296296295,-0.30648148148148147,1,0,0,432.42903250001837,432.42903250001837,432.42903250001837,432.42903250001837,432.42903250001837,0.020460200030356646,432.42903250001837,True,0.11018518518518519,-0.3962962962962963,1,0,0,ansThree,425.5790956999408,430.5790438000113,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,20,5,100,101,104,108,0,4,4,0,0,1,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.6789550000103,439.6789550000103,439.6789550000103,439.6789550000103,439.6789550000103,0.006160299992188811,439.6789550000103,True,-0.3037037037037037,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,47,46,1,6,4,8,0,4,4,0,0,2,2,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.3621907000197,442.3621907000197,442.3621907000197,442.3621907000197,442.3621907000197,0.006020900094881654,442.3621907000197,True,0.10462962962962963,-0.39814814814814814,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,41,34,7,9,13,11,0,4,4,0,0,3,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.1788831000449,445.1788831000449,445.1788831000449,445.1788831000449,445.1788831000449,0.006135599920526147,445.1788831000449,True,0.09907407407407408,-0.3990740740740741,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,42,41,83,85,90,91,0,4,4,0,0,4,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.27882689994294,449.27882689994294,449.27882689994294,449.27882689994294,449.27882689994294,0.006265799980610609,449.27882689994294,True,0.09351851851851851,-0.40370370370370373,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,20,200,205,206,208,0,4,4,0,0,5,5,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.01207379996777,452.01207379996777,452.01207379996777,452.01207379996777,452.01207379996777,0.0062766000628471375,452.01207379996777,True,0.09351851851851851,-0.40370370370370373,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,7,10,70,72,71,80,0,4,4,0,0,6,6,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.17873679997865,453.17873679997865,453.17873679997865,453.17873679997865,453.17873679997865,0.006440000026486814,453.17873679997865,True,-0.2916666666666667,-0.3907407407407407,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,7,10,70,78,71,80,0,4,4,0,0,7,7,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.4620234000031,455.4620234000031,455.4620234000031,455.4620234000031,455.4620234000031,0.00445949996355921,455.4620234000031,True,-0.29814814814814816,-0.4009259259259259,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,61,59,2,5,6,8,0,4,4,0,0,8,8,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.74534609995317,456.74534609995317,456.74534609995317,456.74534609995317,456.74534609995317,0.005566600011661649,456.74534609995317,True,-0.29907407407407405,-0.4009259259259259,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,7,10,70,74,72,74,0,4,4,0,0,9,9,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.29536730004475,459.29536730004475,459.29536730004475,459.29536730004475,459.29536730004475,0.006086699897423387,459.29536730004475,True,-0.09814814814814815,-0.3925925925925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,5,50,51,60,64,0,4,4,0,0,10,10,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.7453132000519,460.7453132000519,460.7453132000519,460.7453132000519,460.7453132000519,0.005857100011780858,460.7453132000519,True,-0.30833333333333335,-0.39166666666666666,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,61,59,2,3,8,9,0,4,4,0,0,11,11,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.6786384000443,462.6786384000443,462.6786384000443,462.6786384000443,462.6786384000443,0.006633499986492097,462.6786384000443,True,-0.10185185185185185,-0.4027777777777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,10,100,103,107,101,0,4,4,0,0,12,12,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.26192870002706,465.26192870002706,465.26192870002706,465.26192870002706,465.26192870002706,0.006296299980022013,465.26192870002706,True,-0.29444444444444445,-0.39814814814814814,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,10,100,101,105,106,0,4,4,0,0,13,13,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.7285705000395,466.7285705000395,466.7285705000395,466.7285705000395,466.7285705000395,0.004481100011616945,466.7285705000395,True,-0.287962962962963,-0.4009259259259259,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,52,51,103,104,107,108,0,4,4,0,0,14,14,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.72852560004685,469.72852560004685,469.72852560004685,469.72852560004685,469.72852560004685,0.006147500011138618,469.72852560004685,True,0.08888888888888889,-0.40185185185185185,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,59,41,18,25,26,22,0,4,4,0,0,15,15,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.7618960000109,471.7618960000109,471.7618960000109,471.7618960000109,471.7618960000109,0.005948000005446374,471.7618960000109,True,0.08796296296296297,-0.4009259259259259,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,51,47,98,102,105,108,0,4,4,0,0,16,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.978470299975,477.978470299975,477.978470299975,477.978470299975,477.978470299975,0.006458499934524298,477.978470299975,True,-0.09814814814814815,-0.3962962962962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,41,33,74,82,75,76,0,4,4,0,0,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.3283174999524,482.3283174999524,482.3283174999524,482.3283174999524,482.3283174999524,0.005947300000116229,482.3283174999524,True,-0.09814814814814815,-0.3962962962962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,47,33,14,21,18,4,0,4,4,0,0,18,18,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.5283271999797,485.5283271999797,485.5283271999797,485.5283271999797,485.5283271999797,0.006040400010533631,485.5283271999797,True,-0.09722222222222222,-0.4064814814814815,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,50,46,96,98,101,99,0,4,4,0,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.49490269995295,493.49490269995295,493.49490269995295,493.49490269995295,493.49490269995295,0.006125099956989288,493.49490269995295,True,-0.28888888888888886,-0.4083333333333333,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,60,59,119,124,127,124,0,4,4,0,0,20,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.32822859997395,497.32822859997395,497.32822859997395,497.32822859997395,497.32822859997395,0.006596199935302138,497.32822859997395,True,-0.09814814814814815,-0.40555555555555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,51,34,17,20,21,23,0,4,4,0,0,21,21,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.11150420003105,501.11150420003105,501.11150420003105,501.11150420003105,501.11150420003105,0.006683300016447902,501.11150420003105,True,-0.09444444444444444,-0.4,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,48,47,95,96,98,105,0,4,4,0,0,22,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.0280026999535,510.0280026999535,510.0280026999535,510.0280026999535,510.0280026999535,0.006084099994041026,510.0280026999535,True,-0.10925925925925926,-0.3972222222222222,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,7,5,35,39,43,36,0,4,4,0,0,23,23,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.3779313999694,517.3779313999694,517.3779313999694,517.3779313999694,517.3779313999694,0.0057360000209882855,517.3779313999694,True,-0.1111111111111111,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,2,7,14,16,17,22,0,4,4,0,0,24,24,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.7779226000421,518.7779226000421,518.7779226000421,518.7779226000421,518.7779226000421,0.005851699970662594,518.7779226000421,True,0.09259259259259259,-0.4027777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,47,34,81,85,89,83,0,4,4,0,0,25,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.5445877000457,520.5445877000457,520.5445877000457,520.5445877000457,520.5445877000457,0.005867799976840615,520.5445877000457,True,0.08796296296296297,-0.40370370370370373,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,18,10,180,190,184,182,0,5,5,8,0,0,0,68,,,,,,,,,,,,,,,,,,,,,,,,528.2278266999638,0.004510400001890957,0.024074074074074074,-0.28888888888888886,1,0,0,529.6445033999626,529.6445033999626,529.6445033999626,529.6445033999626,529.6445033999626,0.024088899954222143,529.6445033999626,True,-0.10092592592592593,-0.3972222222222222,1,0,0,ansTwo,523.227866100031,528.2278266999638,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,12,5,60,67,62,64,0,5,5,8,0,1,1,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.1777368000476,532.1777368000476,532.1777368000476,532.1777368000476,532.1777368000476,0.005773899960331619,532.1777368000476,True,-0.3101851851851852,-0.3907407407407407,1,0,0,ansOne,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,subtract,50,50,0,7,5,8,0,5,5,8,0,2,2,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.961060600006,533.961060600006,533.961060600006,533.961060600006,533.961060600006,0.005962099996395409,533.961060600006,True,-0.0962962962962963,-0.39166666666666666,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,10,18,180,188,190,194,0,5,5,8,0,3,3,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.1276951000327,536.1276951000327,536.1276951000327,536.1276951000327,536.1276951000327,0.005940200062468648,536.1276951000327,True,-0.0962962962962963,-0.39166666666666666,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,10,12,120,124,128,132,0,5,5,8,0,4,4,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.4110194999957,537.4110194999957,537.4110194999957,537.4110194999957,537.4110194999957,0.006227900041267276,537.4110194999957,True,-0.0962962962962963,-0.39351851851851855,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,52,50,102,107,112,107,0,5,5,8,0,5,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.0276533999713,539.0276533999713,539.0276533999713,539.0276533999713,539.0276533999713,0.006230500061064959,539.0276533999713,True,0.11296296296296296,-0.4009259259259259,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,multiply,5,18,90,92,91,94,0,5,5,8,0,6,6,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.3109779000515,541.3109779000515,541.3109779000515,541.3109779000515,541.3109779000515,0.006187200080603361,541.3109779000515,True,0.11296296296296296,-0.4009259259259259,1,0,0,ansThree,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
music\calm\instrumentals\Younger Then (90) (Instrumental) by Allebasi.wav,younger then,calm,instrumental,1,90,A,add,43,22,65,66,71,67,0,5,5,8,0,7,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.5776261000428,542.5776261000428,542.5776261000428,542.5776261000428,542.5776261000428,0.0060418000211939216,542.5776261000428,True,-0.0962962962962963,-0.3962962962962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,001,2022-11-01_17h39.16.323,musicalMathTest,2022.2.4,59.99358066592561,
